SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 22 65 87 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 21 44 65 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 19 36 55 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 19 38 57 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 24 47 71 4
27212.0 ETCS212 "OPERATING SYSTEMS" 19 66 85 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 35 52 87 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 35 52 87 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 35 47 82 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 35 45 80 1
