SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 16 50 66 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 17 43 60 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 21 55 76 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 19 49 68 3
36110.0 ETME110 "ENGINEERING MECHANICS" 12 44 56 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 13 61 74 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 14 59 73 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 38 45 83 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 37 54 91 1
27156.0 ETCS156 "C PROGRAMMING LAB" 33 53 86 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 35 50 85 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 34 46 80 1
