SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
28301.0 ETEC301 "DIGITAL CIRCUITS & SYSTEMS - II" 13 47 60 4
31303.0 ETIT303 "JAVA PROGRAMMING AND WEBSITE DESIGN" 13 57 70 4
27305.0 ETCS305 "COMPUTER ARCHITECTURE" 12 42 54 4
27307.0 ETCS307 "LINUX AND X-WINDOWS PROGRAMMING" 15 30 50 4
27309.0 ETCS309 "DATA BASE MANAGEMENT SYSTEMS" 13 26 39 0
29311.0 ETMS311 "ORGANIZATIONAL BEHAVIOUR" 20 49 69 4
28351.0 ETEC351 "DIGITAL CIRCUITS & SYSTEMS - II LAB." 33 54 87 1
31353.0 ETIT353 "JAVA PROGRAMMING AND WEBSITE DESIGN LAB" 34 50 84 1
27355.0 ETCS355 "LINUX AND X-WINDOWS PROGRAMMING LAB" 34 55 89 1
27357.0 ETCS357 "DATA BASE MANAGEMENT SYSTEMS LAB." 34 47 81 1
