SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 17 33 50 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 12 38 50 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 13 46 59 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 19 41 60 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 23 56 79 4
27211.0 ETCS211 "DATA STRUCTURES" 23 56 79 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 32 39 71 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 36 47 83 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 36 52 88 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 37 52 89 1
