SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99101.0 ETMA101 "APPLIED MATHEMATICS - I" 18 45 63 4
99103.0 ETPH103 "APPLIED PHYSICS - I" 13 48 61 3
99105.0 ETCH105 "ENGINEERING CHEMISTRY" 13 44 57 3
36107.0 ETME107 "MANUFACTURING PROCESS" 8 49 57 2
27109.0 ETCS109 "INTRODUCTION TO COMPUTERS AND AUTO CAD" 16 42 58 3
99111.0 ETEL111 "COMMUNICATION SKILLS - I" 13 41 54 3
99113.0 ETEL113 "IMPACT OF SCIENCE & TECHNOLOGY ON SOCIETY" 0 76 76 1
99151.0 ETPH151 "APPLIED PHYSICS LAB - I" 28 37 65 1
99153.0 ETCH153 "ENGINEERING CHEMISTRY LAB" 31 55 86 1
27155.0 ETCS155 "INTRODUCTION TO AUTO CAD OFFICE AUTOMATION AND WEB DESIGN" 33 48 81 2
36157.0 ETME157 "WORKSHOP PRACTICE" 33 42 75 2
36159.0 ETME159 "ENGINEERING GRAPHICS LAB" 28 59 87 1
