SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 16 35 51 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 19 47 66 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 17 38 55 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 16 49 65 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 20 45 65 4
27212.0 ETCS212 "OPERATING SYSTEMS" 13 41 54 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 32 51 83 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 35 33 68 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 32 43 75 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 36 39 75 1
