SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 15 35 50 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 7 44 51 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 7 43 50 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 15 36 51 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 14 50 64 4
27211.0 ETCS211 "DATA STRUCTURES" 18 47 65 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 31 38 69 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 32 31 63 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 35 51 86 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 34 48 82 1
