SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99101.0 ETMA101 "APPLIED MATHEMATICS - I" 16 45 61 4
99103.0 ETPH103 "APPLIED PHYSICS - I" 9 37 50 3
99105.0 ETCH105 "ENGINEERING CHEMISTRY" 13 49 62 3
36107.0 ETME107 "MANUFACTURING PROCESS" 18 50 68 2
27109.0 ETCS109 "INTRODUCTION TO COMPUTERS AND AUTO CAD" 14 52 66 3
99111.0 ETEL111 "COMMUNICATION SKILLS - I" 16 43 59 3
99113.0 ETEL113 "IMPACT OF SCIENCE & TECHNOLOGY ON SOCIETY" 0 60 60 1
99151.0 ETPH151 "APPLIED PHYSICS LAB - I" 30 39 69 1
99153.0 ETCH153 "ENGINEERING CHEMISTRY LAB" 33 56 89 1
27155.0 ETCS155 "INTRODUCTION TO AUTO CAD OFFICE AUTOMATION AND WEB DESIGN" 28 45 73 2
36157.0 ETME157 "WORKSHOP PRACTICE" 34 42 76 2
36159.0 ETME159 "ENGINEERING GRAPHICS LAB" 27 58 85 1
