SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 15 45 60 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 14 45 59 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 11 35 50 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 13 42 55 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 14 45 59 4
27212.0 ETCS212 "OPERATING SYSTEMS" 8 52 60 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 33 50 83 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 34 42 76 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 29 49 78 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 29 44 73 1
