SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 19 55 74 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 17 43 60 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 17 49 66 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 17 53 70 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 19 47 66 4
27212.0 ETCS212 "OPERATING SYSTEMS" 14 41 55 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 33 47 80 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 35 47 82 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 35 45 80 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 35 46 81 1
