SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99101.0 ETMA101 "APPLIED MATHEMATICS - I" 18 54 72 4
99103.0 ETPH103 "APPLIED PHYSICS - I" 15 63 78 3
99105.0 ETCH105 "ENGINEERING CHEMISTRY" 18 51 69 3
36107.0 ETME107 "MANUFACTURING PROCESS" 18 55 73 2
27109.0 ETCS109 "INTRODUCTION TO COMPUTERS AND AUTO CAD" 16 55 71 3
99111.0 ETEL111 "COMMUNICATION SKILLS - I" 17 57 74 3
99113.0 ETEL113 "IMPACT OF SCIENCE & TECHNOLOGY ON SOCIETY" 0 68 68 1
99151.0 ETPH151 "APPLIED PHYSICS LAB - I" 30 46 76 1
99153.0 ETCH153 "ENGINEERING CHEMISTRY LAB" 36 59 95 1
27155.0 ETCS155 "INTRODUCTION TO AUTO CAD OFFICE AUTOMATION AND WEB DESIGN" 32 41 73 2
36157.0 ETME157 "WORKSHOP PRACTICE" 35 49 84 2
36159.0 ETME159 "ENGINEERING GRAPHICS LAB" 34 59 93 1
