SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
28301.0 ETEC301 "DIGITAL CIRCUITS & SYSTEMS - II" 16 46 62 4
31303.0 ETIT303 "JAVA PROGRAMMING AND WEBSITE DESIGN" 17 52 69 4
27305.0 ETCS305 "COMPUTER ARCHITECTURE" 18 45 63 4
27307.0 ETCS307 "LINUX AND X-WINDOWS PROGRAMMING" 14 48 62 4
27309.0 ETCS309 "DATA BASE MANAGEMENT SYSTEMS" 15 56 71 4
29311.0 ETMS311 "ORGANIZATIONAL BEHAVIOUR" 20 54 74 4
28351.0 ETEC351 "DIGITAL CIRCUITS & SYSTEMS - II LAB." 32 43 75 1
31353.0 ETIT353 "JAVA PROGRAMMING AND WEBSITE DESIGN LAB" 23 47 70 1
27355.0 ETCS355 "LINUX AND X-WINDOWS PROGRAMMING LAB" 26 43 69 1
27357.0 ETCS357 "DATA BASE MANAGEMENT SYSTEMS LAB." 27 45 72 1
