SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 23 54 77 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 22 57 79 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 18 46 64 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 20 42 62 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 23 50 73 4
27212.0 ETCS212 "OPERATING SYSTEMS" 20 52 72 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 35 47 82 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 36 46 82 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 32 50 82 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 37 52 89 1
