SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
28301.0 ETEC301 "DIGITAL CIRCUITS & SYSTEMS - II" 21 48 69 4
31303.0 ETIT303 "JAVA PROGRAMMING AND WEBSITE DESIGN" 22 48 70 4
27305.0 ETCS305 "COMPUTER ARCHITECTURE" 18 52 70 4
27307.0 ETCS307 "LINUX AND X-WINDOWS PROGRAMMING" 23 51 74 4
27309.0 ETCS309 "DATA BASE MANAGEMENT SYSTEMS" 17 70 87 4
29311.0 ETMS311 "ORGANIZATIONAL BEHAVIOUR" 23 64 87 4
28351.0 ETEC351 "DIGITAL CIRCUITS & SYSTEMS - II LAB." 36 43 79 1
31353.0 ETIT353 "JAVA PROGRAMMING AND WEBSITE DESIGN LAB" 33 55 88 1
27355.0 ETCS355 "LINUX AND X-WINDOWS PROGRAMMING LAB" 31 49 80 1
27357.0 ETCS357 "DATA BASE MANAGEMENT SYSTEMS LAB." 31 53 84 1
