SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 15 62 77 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 17 45 62 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 13 42 55 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 14 50 64 3
36110.0 ETME110 "ENGINEERING MECHANICS" 10 42 52 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 4 64 68 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 9 38 50 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 24 41 65 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 32 52 84 1
27156.0 ETCS156 "C PROGRAMMING LAB" 32 49 81 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 28 39 67 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 34 49 83 1
