SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 15 35 50 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 14 46 60 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 12 38 50 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 13 37 50 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 15 44 59 4
27211.0 ETCS211 "DATA STRUCTURES" 20 48 68 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 31 44 75 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 37 45 82 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 33 50 83 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 33 56 89 1
