SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 18 39 57 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 17 43 60 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 12 38 50 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 15 42 57 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 17 56 73 4
27212.0 ETCS212 "OPERATING SYSTEMS" 20 48 68 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 34 45 79 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 35 37 72 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 28 50 78 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 35 39 74 1
