SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
28301.0 ETEC301 "DIGITAL CIRCUITS & SYSTEMS - II" 16 47 63 4
31303.0 ETIT303 "JAVA PROGRAMMING AND WEBSITE DESIGN" 14 42 56 4
27305.0 ETCS305 "COMPUTER ARCHITECTURE" 12 36 50 4
27307.0 ETCS307 "LINUX AND X-WINDOWS PROGRAMMING" 13 51 64 4
27309.0 ETCS309 "DATA BASE MANAGEMENT SYSTEMS" 15 49 64 4
29311.0 ETMS311 "ORGANIZATIONAL BEHAVIOUR" 17 43 60 4
28351.0 ETEC351 "DIGITAL CIRCUITS & SYSTEMS - II LAB." 36 40 76 1
31353.0 ETIT353 "JAVA PROGRAMMING AND WEBSITE DESIGN LAB" 34 50 84 1
27355.0 ETCS355 "LINUX AND X-WINDOWS PROGRAMMING LAB" 33 40 73 1
27357.0 ETCS357 "DATA BASE MANAGEMENT SYSTEMS LAB." 32 49 81 1
