SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 18 59 77 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 22 75 97 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 25 51 76 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 20 64 84 3
36110.0 ETME110 "ENGINEERING MECHANICS" 20 37 57 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 14 65 79 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 16 43 59 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 35 43 78 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 35 51 86 1
27156.0 ETCS156 "C PROGRAMMING LAB" 32 52 84 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 35 50 85 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 32 47 79 1
