SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 19 48 67 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 18 50 68 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 15 51 66 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 19 52 71 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 22 59 81 4
27211.0 ETCS211 "DATA STRUCTURES" 23 62 85 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 35 42 77 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 31 58 89 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 36 53 89 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 33 47 80 1
