SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99101.0 ETMA101 "APPLIED MATHEMATICS - I" 20 67 87 4
99103.0 ETPH103 "APPLIED PHYSICS - I" 16 61 77 3
99105.0 ETCH105 "ENGINEERING CHEMISTRY" 22 65 87 3
36107.0 ETME107 "MANUFACTURING PROCESS" 18 54 72 2
27109.0 ETCS109 "INTRODUCTION TO COMPUTERS AND AUTO CAD" 21 63 84 3
99111.0 ETEL111 "COMMUNICATION SKILLS - I" 19 57 76 3
99113.0 ETEL113 "IMPACT OF SCIENCE & TECHNOLOGY ON SOCIETY" 0 72 72 1
99151.0 ETPH151 "APPLIED PHYSICS LAB - I" 35 46 81 1
99153.0 ETCH153 "ENGINEERING CHEMISTRY LAB" 36 59 95 1
27155.0 ETCS155 "INTRODUCTION TO AUTO CAD OFFICE AUTOMATION AND WEB DESIGN" 30 42 72 2
36157.0 ETME157 "WORKSHOP PRACTICE" 35 51 86 2
36159.0 ETME159 "ENGINEERING GRAPHICS LAB" 35 59 94 1
