SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 18 63 81 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 21 62 83 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 18 48 66 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 16 46 62 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 22 46 68 4
27212.0 ETCS212 "OPERATING SYSTEMS" 17 50 67 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 36 49 85 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 36 48 84 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 28 47 75 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 36 45 81 1
