SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 13 39 52 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 8 37 50 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 23 34 57 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 9 45 54 3
36110.0 ETME110 "ENGINEERING MECHANICS" 8 55 63 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 10 35 45 0
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 17 57 74 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 35 43 78 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 35 51 86 1
27156.0 ETCS156 "C PROGRAMMING LAB" 26 50 76 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 31 52 83 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 32 49 81 1
