SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 21 49 70 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 23 56 79 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 19 56 75 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 17 38 55 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 22 47 69 4
27212.0 ETCS212 "OPERATING SYSTEMS" 23 47 70 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 38 55 93 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 38 50 88 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 36 51 87 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 38 56 94 1
