SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99201.0 ETMA201 "APPLIED MATHEMATICS - III" 21 53 74 4
27203.0 ETCS203 "ANALOG ELECTRONICS" 17 55 72 4
28205.0 ETEC205 "CIRCUITS AND SYSTEMS" 22 61 83 4
27207.0 ETCS207 "FOUNDATIONS OF COMPUTER SYSTEMS" 24 35 59 4
31209.0 ETIT209 "OBJECT ORIENTED PROGRAMMING USING C++" 24 58 82 4
27211.0 ETCS211 "DATA STRUCTURES" 23 48 71 4
27251.0 ETCS251 "ANALOG ELECTRONICS LAB" 35 55 90 1
28253.0 ETEC253 "CIRCUITS & SYSTEMS LAB" 38 58 96 1
31255.0 ETIT255 "OBJECT ORIENTED PROGRAMMING USING C++ LAB" 37 56 93 1
27257.0 ETCS257 "DATA STRUCTURE LAB" 39 56 95 1
