SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 21 68 89 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 20 62 82 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 25 56 81 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 24 70 94 3
36110.0 ETME110 "ENGINEERING MECHANICS" 21 62 83 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 20 65 85 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 18 49 67 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 38 51 89 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 37 52 89 1
27156.0 ETCS156 "C PROGRAMMING LAB" 38 56 94 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 39 50 89 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 37 55 92 1
