SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99101.0 ETMA101 "APPLIED MATHEMATICS - I" 11 33 44 0
99103.0 ETPH103 "APPLIED PHYSICS - I" 8 42 50 3
99105.0 ETCH105 "ENGINEERING CHEMISTRY" 15 38 53 3
36107.0 ETME107 "MANUFACTURING PROCESS" 13 39 52 2
27109.0 ETCS109 "INTRODUCTION TO COMPUTERS AND AUTO CAD" 10 41 51 3
99111.0 ETEL111 "COMMUNICATION SKILLS - I" 9 37 50 3
99113.0 ETEL113 "IMPACT OF SCIENCE & TECHNOLOGY ON SOCIETY" 0 52 52 1
99151.0 ETPH151 "APPLIED PHYSICS LAB - I" 27 33 60 1
99153.0 ETCH153 "ENGINEERING CHEMISTRY LAB" 35 55 90 1
27155.0 ETCS155 "INTRODUCTION TO AUTO CAD OFFICE AUTOMATION AND WEB DESIGN" 25 47 72 2
36157.0 ETME157 "WORKSHOP PRACTICE" 34 47 81 2
36159.0 ETME159 "ENGINEERING GRAPHICS LAB" 19 55 74 1
