SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 9 36 45 0
99104.0 ETPH104 "APPLIED PHYSICS - II" 16 34 50 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 20 29 49 0
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 15 43 58 3
36110.0 ETME110 "ENGINEERING MECHANICS" 10 39 49 0
28112.0 ETEC112 "ELECTRICAL SCIENCE" 9 20 29 0
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 11 38 50 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 36 42 78 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 36 50 86 1
27156.0 ETCS156 "C PROGRAMMING LAB" 27 56 83 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 32 48 80 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 32 49 81 1
