SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 14 37 51 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 14 48 62 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 14 37 51 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 14 47 61 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 14 47 61 4
27212.0 ETCS212 "OPERATING SYSTEMS" 13 51 64 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 32 42 74 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 34 50 84 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 27 45 72 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 36 42 78 1
