SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
28301.0 ETEC301 "DIGITAL CIRCUITS & SYSTEMS - II" 12 54 66 4
31303.0 ETIT303 "JAVA PROGRAMMING AND WEBSITE DESIGN" 11 47 58 4
27305.0 ETCS305 "COMPUTER ARCHITECTURE" 10 43 53 4
27307.0 ETCS307 "LINUX AND X-WINDOWS PROGRAMMING" 13 40 53 4
27309.0 ETCS309 "DATA BASE MANAGEMENT SYSTEMS" 14 29 43 0
29311.0 ETMS311 "ORGANIZATIONAL BEHAVIOUR" 17 37 54 4
28351.0 ETEC351 "DIGITAL CIRCUITS & SYSTEMS - II LAB." 34 52 86 1
31353.0 ETIT353 "JAVA PROGRAMMING AND WEBSITE DESIGN LAB" 32 47 79 1
27355.0 ETCS355 "LINUX AND X-WINDOWS PROGRAMMING LAB" 32 51 83 1
27357.0 ETCS357 "DATA BASE MANAGEMENT SYSTEMS LAB." 33 38 71 1
