SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99101.0 ETMA101 "APPLIED MATHEMATICS - I" 13 38 51 4
99103.0 ETPH103 "APPLIED PHYSICS - I" 13 52 65 3
99105.0 ETCH105 "ENGINEERING CHEMISTRY" 13 44 57 3
36107.0 ETME107 "MANUFACTURING PROCESS" 10 51 61 2
27109.0 ETCS109 "INTRODUCTION TO COMPUTERS AND AUTO CAD" 15 51 66 3
99111.0 ETEL111 "COMMUNICATION SKILLS - I" 16 51 67 3
99113.0 ETEL113 "IMPACT OF SCIENCE & TECHNOLOGY ON SOCIETY" 0 64 64 1
99151.0 ETPH151 "APPLIED PHYSICS LAB - I" 27 46 73 1
99153.0 ETCH153 "ENGINEERING CHEMISTRY LAB" 34 57 91 1
27155.0 ETCS155 "INTRODUCTION TO AUTO CAD OFFICE AUTOMATION AND WEB DESIGN" 26 53 79 2
36157.0 ETME157 "WORKSHOP PRACTICE" 35 45 80 2
36159.0 ETME159 "ENGINEERING GRAPHICS LAB" 35 59 94 1
