SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 22 71 93 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 22 75 97 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 25 60 85 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 23 65 88 3
36110.0 ETME110 "ENGINEERING MECHANICS" 18 65 83 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 17 75 92 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 18 59 77 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 36 50 86 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 36 55 91 1
27156.0 ETCS156 "C PROGRAMMING LAB" 35 50 85 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 35 47 82 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 33 56 89 1
