SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
27202.0 ETCS202 "SOFTWARE ENGINEERING" 13 40 53 4
27204.0 ETCS204 "ALGORITHM ANALYSIS & DESIGN" 14 53 67 4
28206.0 ETEC206 "DIGITAL CIRCUITS & SYSTEMS - I" 10 36 50 4
31208.0 ETIT208 "COMMUNICATION SYSTEMS" 23 36 59 4
27210.0 ETCS210 "COMPUTER GRAPHICS" 13 40 53 4
27212.0 ETCS212 "OPERATING SYSTEMS" 14 37 51 4
27252.0 ETCS252 "SOFTWARE ENGINEERING LAB" 32 47 79 1
27254.0 ETCS254 "ALGORITHM ANALYSIS AND DESIGN LAB" 36 53 89 1
28256.0 ETEC256 "DIGITAL CIRCUITS & SYSTEMS - I LAB" 35 50 85 1
27258.0 ETCS258 "COMPUTER GRAPHICS LAB" 34 52 86 1
