SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99101.0 ETMA101 "APPLIED MATHEMATICS - I" 14 44 58 4
99103.0 ETPH103 "APPLIED PHYSICS - I" 9 41 50 3
99105.0 ETCH105 "ENGINEERING CHEMISTRY" 13 38 51 3
36107.0 ETME107 "MANUFACTURING PROCESS" 7 40 50 2
27109.0 ETCS109 "INTRODUCTION TO COMPUTERS AND AUTO CAD" 14 35 50 3
99111.0 ETEL111 "COMMUNICATION SKILLS - I" 11 40 51 3
99113.0 ETEL113 "IMPACT OF SCIENCE & TECHNOLOGY ON SOCIETY" 0 68 68 1
99151.0 ETPH151 "APPLIED PHYSICS LAB - I" 28 41 69 1
99153.0 ETCH153 "ENGINEERING CHEMISTRY LAB" 35 59 94 1
27155.0 ETCS155 "INTRODUCTION TO AUTO CAD OFFICE AUTOMATION AND WEB DESIGN" 29 49 78 2
36157.0 ETME157 "WORKSHOP PRACTICE" 33 42 75 2
36159.0 ETME159 "ENGINEERING GRAPHICS LAB" 34 59 93 1
