SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
28301.0 ETEC301 "DIGITAL CIRCUITS & SYSTEMS - II" 13 48 61 4
31303.0 ETIT303 "JAVA PROGRAMMING AND WEBSITE DESIGN" 10 42 52 4
27305.0 ETCS305 "COMPUTER ARCHITECTURE" 14 35 50 4
27307.0 ETCS307 "LINUX AND X-WINDOWS PROGRAMMING" 16 38 54 4
27309.0 ETCS309 "DATA BASE MANAGEMENT SYSTEMS" 9 24 33 0
29311.0 ETMS311 "ORGANIZATIONAL BEHAVIOUR" 18 42 60 4
28351.0 ETEC351 "DIGITAL CIRCUITS & SYSTEMS - II LAB." 35 46 81 1
31353.0 ETIT353 "JAVA PROGRAMMING AND WEBSITE DESIGN LAB" 27 50 77 1
27355.0 ETCS355 "LINUX AND X-WINDOWS PROGRAMMING LAB" 31 57 88 1
27357.0 ETCS357 "DATA BASE MANAGEMENT SYSTEMS LAB." 28 39 67 1
