SUBJECT_ID SUBJECT_CODE SUBJECT_NAME INTERNAL_MARKS EXTERNAL_MARKS TOTAL_MARKS CREDITS_SECURED
99102.0 ETMA102 "APPLIED MATHEMATICS - II" 11 55 66 4
99104.0 ETPH104 "APPLIED PHYSICS - II" 11 44 55 3
99106.0 ETCH106 "ENVIRONMENTAL STUDIES" 23 35 58 3
27108.0 ETCS108 "INTRODUCTION TO PROGRAMMING" 14 49 63 3
36110.0 ETME110 "ENGINEERING MECHANICS" 8 57 65 3
28112.0 ETEC112 "ELECTRICAL SCIENCE" 6 56 62 3
99114.0 ETEL114 "COMMUNICATION SKILLS - II" 13 46 59 3
99152.0 ETPH152 "APPLIED PHYSICS LAB - II" 20 40 60 1
99154.0 ETCH154 "ENVIRONMENTAL STUDIES LAB." 32 51 83 1
27156.0 ETCS156 "C PROGRAMMING LAB" 30 53 83 1
36158.0 ETME158 "ENGINEERING MECHANICS LAB." 25 48 73 2
28160.0 ETEC160 "ELECTRICAL SCIENCE LAB" 31 50 81 1
